node_id:ID,name
850,"Whipple, Wayne"
851,"Disraeli, Benjamin, Earl of Beaconsfield"
852,"Swinburne, T. R."
853,"Jefferies, Richard"
854,"Dobie, Charles Caldwell"
855,"Cox, Palmer"
856,"Colum, Padraic"
857,"Burt, Emily Rose"
858,"Marriage, Ellen"
859,"Webster, Frank V."
860,"Pink, Alfred"
861,"Ganguli, Kisari Mohan"
862,"Angell, Norman"
863,"Fuertes, Louis Agassiz"
864,"Bühler, Georg"
865,"Burslem, Rollo Gillespie"
866,"Bragdon, Claude Fayette"
867,"Street, G. S. (George Slythe)"
868,"Benson, Arthur Christopher"
869,"Richmond, Grace S. (Grace Smith)"
870,"Burgess, Thornton W. (Thornton Waldo)"
871,"Lawless, Emily"
872,"Clark, Walter Appleton"
873,"Bill, Ledyard"
874,"Lyth, J. (John)"
875,"Archer, W. G. (William George)"
876,"Rush, Richard"
877,"Earle, Augustus"
878,"Spurgeon, Caroline F. E. (Caroline Frances Eleanor)"
879,"Naylor, H. R."
880,"Mackey, Albert Gallatin"
881,"Finck, Henry T."
882,"Herr, Charlotte B. (Charlotte Bronte)"
883,"Bompas, Cecil Henry"
884,"Jordan, David Starr"
885,"Rougemont, Louis de"
886,"Dircks, Sara Hay Goddard"
887,"Le Sage, Alain René"
888,"Reynolds, Francis J. (Francis Joseph)"
889,"University of Pennsylvania. Seybert Commission for Investigating Modern Spiritualism"
890,"Neuville, Alphonse Marie de"
891,"Black, Robert"
892,"Guizot, François"
893,"Southall, William"
894,"Bell, Clara"
895,"Rhodes, Eugene Manlove"
896,"Beers, Clifford Whittingham"
897,"Royden, A. Maude (Agnes Maude)"
898,"O'Brien, Seumas"
899,"Brame, Charlotte M."
900,"Wallace, W. Stewart (William Stewart)"
901,"Cowper, William"
902,"Boldrewood, Rolf"
903,"Graham, Stephen"
904,"Stanton, Elizabeth Cady"
905,"James, William"
906,"Bianchi, Martha Dickinson"
907,"Carter, Nicholas (House name)"
908,"Stevens, Bertram"
909,"Head, Franklin H. (Franklin Harvey)"
910,"Dodge, Mary Mapes"
911,"Gifford, John"
912,"Biggs, Charlotte"
913,"Stables, Gordon"
914,"Furman, Lucy S."
915,"Kennedy, Charles Rann"
916,"Doré, Gustave"
917,"Grote, George"
918,"Havell, E. B. (Ernest Binfield)"
919,"Nichols, H. P."
920,"Spooner, Lysander"
921,"Williams, Cora Lenore"
922,"Kimball, Alonzo"
923,"Mühlbach, L. (Luise)"
924,"Wilcox, Ella Wheeler"
925,"Sanborn, Kate"
926,"Dowsett, C. F. (Charles Finch)"
927,"Payn, James"
928,"Elliott, George Roy"
929,"Darrow, Clarence"
930,"Freeman, John"
931,"Conway, Moncure Daniel"
932,"Steele, Richard, Sir"
933,"De la Mare, Walter"
934,"Russell, Ruth"
935,"Cohen, Reuben"
936,"Fowler, Thomas"
937,"Richardson, Benjamin Ward"
938,"Moses, Montrose Jonas"
939,"Glover, Arnold"
940,"Beaumont, Francis"
941,"Gillespie, W. A., Mrs."
942,"Byrum, Isabel C. (Isabel Coston)"
943,"Birney, Catherine H."
944,"Waters, Clara Erskine Clement"
945,"Jameson, Mrs. (Anna)"
946,"Pike, H. Lee M. (Henry Lee Mitchell)"
947,"Wilson, Jennie L. (Jennie Lansley)"
948,"Swisshelm, Jane Grey Cannon"
949,"Newman, Francis William"
950,"Weber-Ditzler, Charlotte"
951,"Humboldt, Wilhelm von"
952,"Van Doren, Alice B. (Alice Boucher)"
953,"Roberts, Emma"
954,"Knox, Thomas Wallace"
955,"Tilden, Joe"
956,"Ryan, Agnes E."
957,"Walpole, Horace"
958,"Tyndale, William"
959,"Worcester, Dean C. (Dean Conant)"
960,"Johnston, Charles"
961,"Bolton, Sarah Knowles"
962,"Garrison, Adele"
963,"Soulié de Morant, G. (Georges)"
964,"Hubbard, Marietta"
965,"Kipling, Rudyard"
966,"Prescott, William Hickling"
967,"Stewart, Jane L."
968,"Keller, Helen"
969,"Yonge, Charlotte M. (Charlotte Mary)"
970,"Nitobe, Inazo"
971,"Woman's Press Club of New York City"
972,"Hearn, Lafcadio"
973,"Brawley, Benjamin Griffith"
974,"Howells, William Dean"
975,"Potter, Beatrix"
976,"Lorimer, George Horace"
977,"Caldecott, Randolph"
978,"Herrick, Robert"
979,"Lennox, P. J. (Patrick Joseph)"
980,"Goldfrap, John Henry"
981,"Stokes, John Lort"
982,"Hoffmann, Heinrich"
983,"Labat, maître d'armes"
984,"Willoughby, Westel Woodbury"
985,"Hugo, Victor"
986,"Moulton, Richard G. (Richard Green)"
987,"Fischer, Anton Otto"
988,"Cato, Marcus Porcius"
989,"Traill, H. D. (Henry Duff)"
990,"Royová, Kristína"
991,"Brock, H. M. (Henry Matthew)"
992,"Davis, Stanley"
993,"Babbage, Charles"
994,"Williams, William Klapp"
995,"Dryden, John"
996,"Kalidasa"
997,"Relyea, C. M. (Charles M.)"
998,"Stretton, Hesba"
999,"Morley, Edith J. (Edith Julia)"
1000,"Calderón de la Barca, Pedro"
1001,"Johnston, Annie F. (Annie Fellows)"
1002,"Peattie, Elia Wilkinson"
1003,"Quick, Herbert"
1004,"Packard, Frank L. (Frank Lucius)"
1005,"Ward, Humphry, Mrs."
1006,"Kinzie, John H., Mrs."
1007,"Huard, Frances Wilson"
1008,"Miles, Anna Marie"
1009,"Knibbs, Henry Herbert"
1010,"Meredith, George"
1011,"Crockett, S. R. (Samuel Rutherford)"
1012,"Rowe, Clarence H. (Clarence Herbert)"
1013,"Foss, James Henry"
1014,"Ralston, William Ralston Shedden"
1015,"Phillips, Henry Wallace"
1016,"Catherwood, Mary Hartwell"
1017,"Delsarte, François"
1018,"Coulter, John Merle"
1019,"Ellms, Charles"
1020,"Fetter, Frank A. (Frank Albert)"
1021,"Greg, W. W. (Walter Wilson)"
1022,"Noyes, Alfred"
1023,"Jerome, Jerome K. (Jerome Klapka)"
1024,"Dorr, Rheta Childe"
1025,"Long, C. C."
1026,"Benson, B. K. (Blackwood Ketcham)"
1027,"Wolseley, Garnet Wolseley, Viscount"
1028,"Stimson, Frederic Jesup"
1029,"Manly, William Lewis"
1030,"Kellogg, E. E. (Ella Ervilla)"
1031,"Mims, Edwin"
1032,"Little, Frances"
1033,"Todd, Mabel Loomis"
1034,"Dickinson, Emily"
1035,"Bouton, John Bell"
1036,"Birrell, Augustine"
1037,"Riddle, A. G. (Albert Gallatin)"
1038,"Tyndall, John"
1039,"D. D. Cottrell's Subscription Agency"
1040,"Litchfield, Frederick"
1041,"Reisner, George Andrew"
1042,"Payne, Dutton"
1043,"Kyne, Peter B. (Peter Bernard)"
1044,"Frazer, James George"
1045,"England, George Allan"
1046,"Bell, J. J. (John Joy)"
1047,"Darwin, Charles"
1048,"Atherton, Gertrude Franklin Horn"
1049,"Brumbaugh, Martin Grove"
1050,"Adams, Andy"
1051,"Newton, Richard Heber"
1052,"Björkman, Edwin"
1053,"Richardson, David Lester"
1054,"Wade, G. W. (George Woosung)"
1055,"Taylor, John M. (John Metcalf)"
1056,"Lanier, Sidney"
1057,"Gladden, Washington"
1058,"Andrews, Roy Chapman"
1059,"Record, Samuel J. (Samuel James)"
1060,"Wormeley, Katharine Prescott"
1061,"Ford, Paul Leicester"
1062,"Ingelow, Jean"
1063,"Broughton, Rhoda"
1064,"Cook, Herbert Frederick"
1065,"Hall, Thornton"
1066,"Brown, John"
1067,"Boyer, Ralph L. (Ralph Ludwig)"
1068,"Sherwood, Mrs. (Mary Martha)"
1069,"Andersen, H. C. (Hans Christian)"
1070,"Marriott, W. K. (William Kenaz)"
1071,"Nearing, Scott"
1072,"Ware, Sedley Lynch"
1073,"Terry, Ellen"
1074,"Woodberry, George Edward"
1075,"Montefiore, Judith Cohen, Lady"
1076,"Kennan, George"
1077,"Crile, George Washington"
1078,"Beston, Henry"
1079,"Lowell, Orson"
1080,"De Forest, John William"
1081,"Harte, Bret"
1082,"Conant, James Bryant"
1083,"Huysmans, J.-K. (Joris-Karl)"
1084,"Nuttall, P. Austin"
1085,"Rid, Samuel"
1086,"Bredon, Juliet"
1087,"Lawson, Thomas William"
1088,"Stoddard, Elizabeth"
1089,"Harris, Miriam Coles"
1090,"Walpole, Hugh"
1091,"Gautier, Théophile"
1092,"Greenbaum, Florence Kreisler"
1093,"Lang, Andrew"
1094,"Iyenaga, T. (Toyokichi)"
1095,"Society for Pure English"
1096,"Brooks, Noah"
1097,"Aguilar, Grace"
1098,"Salisbury, William"
1099,"Smith, Uriah"
1100,"Richards, Ellen H. (Ellen Henrietta)"
1101,"Gorostiza, Manuel Eduardo  de"
1102,"Mabie, Hamilton Wright"
1103,"Mir Amman Dihlavi, active 1801-1806"
1104,"Warren, Samuel"
1105,"Towers, Walter Kellogg"
1106,"Miller, W. G. (Wesson Gage)"
1107,"Verbeek, Gustave"
1108,"Thomson, James"
1109,"Eddy, Arthur Jerome"
1110,"Reformed Presbytery of North America"
1111,"Elliot, Frances Minto Dickinson"
1112,"Schoonover, Frank E."
1113,"Carman, Bliss"
1114,"Smith, Logan Pearsall"
1115,"Synge, J. M. (John Millington)"
1116,"Johnston, George"
1117,"Headlam, James Wycliffe"
1118,"Castlemon, Harry"
1119,"Bryant, Walter W. (Walter William)"
1120,"Halstead, Murat"
1121,"Polo, Marco"
1122,"Reeves, William Pember"
1123,"Lampman, Archibald"
1124,"Barbusse, Henri"
1125,"Hutchinson, William E."
1126,"Slosson, Annie Trumbull"
1127,"Curtin, D. Thomas (Daniel Thomas)"
1128,"Buehler, Huber Gray"
1129,"Kemble, Fanny"
1130,"Channing, Edward"
1131,"A-No. 1"
1132,"Anghiera, Pietro Martire d'"
1133,"Routledge, George"
1134,"Campbell, Robert Granville"
1135,"Hosmer, James Kendall"
1136,"Calthrop, S. R. (Samuel Robert)"
1137,"Foster, Hannah Webster"
1138,"MacGillivray, John"
1139,"Nightingale, Florence"
1140,"Edwards, Amelia Ann Blanford"
1141,"Kilgour, Peter"
1142,"Wilson, H. W. (Halsey William)"
1143,"Woolf, Virginia"
1144,"Wood, Benjamin"
1145,"Warfield, Catherine A. (Catherine Ann)"
1146,"Guerber, H. A. (Hélène Adeline)"
1147,"Chaytor, H. J. (Henry John)"
1148,"Pushkin, Aleksandr Sergeevich"
1149,"Aiken, Conrad"
1150,"Reade, Charles"
1151,"Trollope, Thomas Adolphus"
1152,"Wells, B. W. (Benjamin Willis)"
1153,"Beethoven, Ludwig van"
1154,"Bierce, Ambrose"
1155,"Harraden, Beatrice"
1156,"Strachey, Lytton"
1157,"Wetmore, Helen Cody"
1158,"Atkinson, William Walker"
1159,"Riis, Jacob A. (Jacob August)"
1160,"Ramsay, Edward Bannerman"
1161,"Apess, William"
1162,"Rand, Ayn"
1163,"Sorley, W. R. (William Ritchie)"
1164,"Chekhov, Anton Pavlovich"
1165,"Marivaux, Pierre Carlet de Chamblain de"
1166,"Rees, Arthur J. (Arthur John)"
1167,"Malory, Thomas, Sir"
1168,"Borrow, George"
1169,"Morrison, John Arch"
1170,"Dewey, Melvil"
1171,"Duckitt, Mabel"
1172,"Knower, Daniel"
1173,"Randolph, Mary"
1174,"Malet, Lucas"
1175,"Turner, Matthew"
1176,"Munro, William Bennett"
1177,"Bridges, Robert"
1178,"Fletcher, Archibald Lee"
1179,"Paris, John"
1180,"Holman, James"
1181,"Gordon, S. D. (Samuel Dickey)"
1182,"Turner, Dawson"
1183,"Corry, Joseph"
1184,"Thomas, Gladys"
1185,"Thayer, William Roscoe"
1186,"Abel, Annie Heloise"
1187,"Parry, Edward Abbott, Sir"
1188,"Cole, Fay-Cooper"
1189,"Fontenoy, marquise de"
1190,"Cuyler, Theodore L. (Theodore Ledyard)"
1191,"Wood, Stanley L."
1192,"Christy, Howard Chandler"
1193,"Marryat, Frederick"
1194,"Crane, Laura Dent"
1195,"Stellman, Louis J. (Louis John)"
1196,"Fitzgerald, O. P. (Oscar Penn)"
1197,"Van Doren, Carl"
1198,"Collins, David"
1199,"Mair, Charles"
1200,"Dumas, Alexandre"
1201,"Auerbach, Berthold"
1202,"Kean, Charles John"
1203,"Kennedy, James Boyd"
1204,"Clark, Charles Heber"
1205,"Edmonds, Cyrus R."
1206,"Ray, Anna Chapin"
1207,"Chafer, Lewis Sperry"
1208,"Martinengo-Cesaresco, Evelyn Lilian Hazeldine Carrington, contessa"
1209,"Marot, Helen"
1210,"Oemler, Marie Conway"
1211,"Townsend, F. H. (Frederick Henry)"
1212,"Lynd, Robert"
1213,"Macleod, Norman"
1214,"Whipple, Edwin Percy"
1215,"Hobart, George V. (George Vere)"
1216,"Carr, Annie Roe"
1217,"Knight, William Allen"
1218,"Berry, R. L. (Robert Lee)"
1219,"Massey, Montague"
1220,"MacCarthy, Denis Florence"
1221,"Barry, J. G. H. (Joseph Gayle Hurd)"
1222,"Phillips, Claude, Sir"
1223,"Johnson, William Savage"
1224,"Sapir, Edward"
1225,"Andrews, Jane"
1226,"Fields, James Thomas"
1227,"Anderson, Rasmus Björn"
1228,"Kenyon, Camilla"
1229,"Blair, Emma Helen"
1230,"Stephenson, Andrew"
1231,"Roughead, William"
1232,"Ruskin, John"
1233,"Cammaerts, Emile"
1234,"Newcomb, Arthur"
1235,"Streatfeild, R. A. (Richard Alexander)"
1236,"Lodge, Henry Cabot"
1237,"Windsor, H. H. (Henry Haven)"
1238,"Reed, Myrtle"
1239,"Bourinot, John George"
1240,"Pansy"
1241,"Huish, Robert"
1242,"Sanford, Arthur Benton"
1243,"Beavan, F. (Frederick), Mrs."
1244,"Yohn, F. C. (Frederick Coffay)"
1245,"Janes, Don Carlos"
1246,"Zangwill, Israel"
1247,"Von Arnim, Elizabeth"
1248,"Anderson, Nephi"
1249,"Johnson, Owen"
1250,"Jerome, Chauncey"
1251,"Field, Eugene"
1252,"Aristotle"
1253,"Mencken, H. L. (Henry Louis)"
1254,"Bonnell, Jerry T."
1255,"Holmes, Oliver Wendell"
1256,"Redgrove, H. Stanley (Herbert Stanley)"
1257,"Lefebure, Victor"
1258,"Lyall, Edna"
1259,"Maupassant, Guy de"
1260,"Burton, Richard"
1261,"Masefield, John"
1262,"Wyeth, N. C. (Newell Convers)"
1263,"Bryan, William Jennings"
1264,"Scott, Temple"
1265,"Eiríkr Magnússon"
1266,"Renan, Ernest"
1267,"Knowles, James, Sir"
1268,"Apuleius"
1269,"Martin, Edward A. (Edward Alfred)"
1270,"Rae, Janet Milne"
1271,"Norsworthy, Naomi"
1272,"Magoffin, Ralph Van Deman"
1273,"Parton, James"
1274,"Smith, Goldwin"
1275,"Gurdon, P. R. T. (Philip Richard Thornhagh)"
1276,"Talbot, Henry Paul"
1277,"Warner, George H."
1278,"Burns, Robert"
1279,"Fulton, Justin D. (Justin Dewey)"
1280,"Jones, Erasmus W."
1281,"Becke, Louis"
1282,"Masters, Edgar Lee"
1283,"Morse, John Torrey"
1284,"Peacock, Thomas Love"
1285,"James, George Wharton"
1286,"Cole, Mabel Cook"
1287,"Simmons, Amelia"
1288,"Ives, George Burnham"
1289,"Dowden, Edward"
1290,"Andrew, Elizabeth Wheeler"
1291,"Mackie, John"
1292,"Andrews, Mary Raymond Shipman"
1293,"Du Maurier, George"
1294,"Theiss, Lewis E. (Lewis Edwin)"
1295,"Garrick, David"
1296,"Emerson, Ralph Waldo"
1297,"Flint, Timothy"
1298,"Whistler, Charles W. (Charles Watts)"
1299,"Butler, Ellis Parker"
1300,"Tyson, Edward"
1301,"De Blumenthal, Kalamatiano"
1302,"Baden-Powell, B. H. (Baden Henry)"
1303,"Sullivan, A.M. (Alexander Martin)"
1304,"Murray, Andrew"
1305,"Myer, Edmund J. (Edmund John)"
1306,"Underwood, Clarence F."
1307,"Hutton, James"
1308,"Holdsworth, A. H. (Arthur Howe)"
1309,"Hall, Benjamin Homer"
1310,"Rutherford, J. F. (Joseph Franklin)"
1311,"Goethe, Johann Wolfgang von"
1312,"Stephens, James"
1313,"Cameron, Agnes Deans"
1314,"Tucker, T. G. (Thomas George)"
1315,"Roe, Edward Payson"
1316,"Duffield, J. W."
1317,"Firth, Abraham"
1318,"Grahame, Kenneth"
1319,"Carey, Joseph"
1320,"Creel, George"
1321,"Spalding, Thomas Alfred"
1322,"Mead, G. R. S. (George Robert Stow)"
1323,"Sale, George"
1324,"Drannan, William F."
1325,"Calvert, George Henry"
1326,"Leadbeater, C. W. (Charles Webster)"
1327,"Goepp, Philip H. (Philip Henry)"
1328,"Jammes, Francis"
1329,"Conybeare, John William Edward"
1330,"Murdock, Charles A. (Charles Albert)"
1331,"Bain, Alexander"
1332,"Powys, John Cowper"
1333,"Webster, John"
1334,"Procopius"
1335,"Inostrantzev, Konstantin Aleksandrovich"
1336,"Stoddard, Francis Hovey"
1337,"MacIlwaine, Herbert C."
1338,"Mitchell, T. L. (Thomas Livingstone)"
1339,"Flinders, Matthew"
1340,"Fountainhall, John Lauder, Lord"
1341,"Daviess, Maria Thompson"
1342,"Linnankoski, Johannes"
1343,"Driscoll, James R."
1344,"Ferguson, Donald"
1345,"Grant, Horatio N."
1346,"Burleigh, Cyril"
1347,"Shaler, Robert"
1348,"Hunter, C. L."
1349,"Arner, George B. Louis (George Byron Louis)"
1350,"Dasgupta, Surendranath"
1351,"Bates, Gordon"
1352,"Sullivan, T. D. (Timothy Daniel)"
1353,"Warner, Susan"
1354,"Marguerite, Queen, consort of Henry IV, King of France"
1355,"Sanford, Albert Hart"
1356,"Davis, James J. (James John)"
1357,"Willcox, Cornélis De Witt"
1358,"Bosher, Kate Langley"
1359,"Butler, Pardee"
1360,"Kellogg, Alice Maude"
1361,"Sayce, A. H. (Archibald Henry)"
1362,"Vincent, W. T. (William Thomas)"
1363,"Wister, Owen"
1364,"Patchin, Frank Gee"
1365,"Smythe, James P."
1366,"Thompson, Slason"
1367,"Thomas, Augustus"
1368,"Smith, F. Berkeley (Frank Berkeley)"
1369,"Jeffery, Walter"
1370,"Aguinaldo, Emilio"
1371,"Swan, Annie S."
1372,"Aristophanes"
1373,"Vizetelly, Henry"
1374,"Bryant, Edwin"
1375,"Boker, George H. (George Henry)"
1376,"Wallcousins, E."
1377,"Faraday, L. Winifred"
1378,"Mortimer, Favell Lee"
1379,"Foot, Daniel, active 1693"
1380,"Redesdale, Algernon Bertram Freeman-Mitford, Baron"
1381,"Cross, Victoria"
1382,"Kenyon, Frederic G. (Frederic George), Sir"
1383,"Starkweather, C. C."
1384,"Blades, William"
1385,"Squareman, Clarence"
1386,"Warner, Charles Dudley"
1387,"Caine, Hall, Sir"
1388,"Ludwig, Otto"
1389,"Fletcher, Alice C. (Alice Cunningham)"
1390,"Clouston, W. A. (William Alexander)"
1391,"Weston, George"
1392,"Chatterton, Thomas"
1393,"Irving, Washington"
1394,"Shaw, Stanley"
1395,"Blessington, Marguerite, Countess of"
1396,"Shortall, Katherine"
1397,"Pearson, Francis B. (Francis Bail)"
1398,"Walter, Eugene"
1399,"Silver, J. M. W. (Jacob Mortimer Wier)"
1400,"Holland, J. G. (Josiah Gilbert)"
1401,"Leblanc, Maurice"
1402,"Beerbohm, Max, Sir"
1403,"Sadi"
1404,"Gordon, Thomas Edward, Sir"
1405,"Wallace, Grace, Lady"
1406,"Aberigh-Mackay, George"
1407,"Hoben, Allan"
1408,"Berthelot de la Boileverie, Lily Kendall Beers"
1409,"Hains, T. Jenkins (Thornton Jenkins)"
1410,"Kruckvich, Francis"
1411,"Collingwood, W. G. (William Gershom)"
1412,"Jones, J. B. (John Beauchamp)"
1413,"Abu al-Ala al-Maarri"
1414,"Wisa, Louis"
1415,"Chapman, John Jay"
1416,"Gardiner, J. H. (John Hays)"
1417,"Loewenstein, Joseph E."
1418,"Moore, George"
1419,"Hayward, Arthur Lawrence"
1420,"Bunyan, John"
1421,"Rigg, J. M. (James Macmullen)"
1422,"Talmage, T. De Witt (Thomas De Witt)"
1423,"Clarke, James Freeman"
1424,"Thompson, Holland"
1425,"Linton, E. Lynn (Elizabeth Lynn)"
1426,"Mott, F. W. (Frederick Walker)"
1427,"Sullivan, D. B. (Denis Baylor)"
1428,"Mather, Frank Jewett"
1429,"Tylor, Edward B. (Edward Burnett)"
1430,"Hume, Allan Octavian"
1431,"Tietjens, Eunice"
1432,"Hurll, Estelle M. (Estelle May)"
1433,"Bourne, Edward Gaylord"
1434,"Dickert, D. Augustus"
1435,"Bernard, Marguerite"
1436,"Meer Hasan Ali, Mrs."
1437,"Landor, Arnold Henry Savage"
1438,"MacSwiney, Terence J. (Terence Joseph)"
1439,"Campion, Edmund, Saint"
1440,"Bush, David V. (David Van)"
1441,"Raizizun, Yacki"
1442,"O'Brien, Edward Joseph Harrington"
1443,"Walton, Izaak"
1444,"Rogers, L. W. (Louis William)"
1445,"Power, Eileen"
1446,"Seltzer, Thomas"
1447,"Arnold, Thomas"
1448,"Phillips, Mary Elizabeth"
1449,"Hocking, Joseph"
1450,"Bayley, Abner"
1451,"Long, H. W. (Harland William)"
1452,"Semmes, Raphael"
1453,"Watts, Isaac"
1454,"Gale, Norman"
1455,"Dimock, A. W. (Anthony Weston)"
1456,"Paterson, A. B. (Andrew Barton)"
1457,"Hume, John F. (John Ferguson)"
1458,"Hill, Janet McKenzie"
1459,"Watson, William"
1460,"Reynolds, John N. (John Newton)"
1461,"Frederick, Edmund"
1462,"Rolt-Wheeler, Francis"
1463,"Raleigh, Walter"
1464,"Everett-Green, Evelyn"
1465,"Stevenson, O. J."
1466,"Flemming, Louis A. (Louis Andrew)"
1467,"Scott, Walter Dill"
1468,"Girardin, Emile de, Mme"
1469,"Croft, Delmer Eugene"
1470,"Mitchell, S. Weir (Silas Weir)"
1471,"Sunzi, active 6th century B.C."
1472,"Watkins, Samuel R. (Samuel Rush)"
1473,"Slater, J. Atwood"
1474,"Shedd, William G. T. (William Greenough Thayer)"
1475,"Geddes, Patrick, Sir"
1476,"Wishart, Alfred Wesley"
1477,"Ferrero, Guglielmo"
1478,"Jewett, Sophie"
1479,"Hitchcock, Lucius Wolcott"
1480,"Crake, A. D. (Augustine David)"
1481,"Whitman, Walt"
1482,"Remy, Jules"
1483,"Abbott, Frank Frost"
1484,"Rhees, Rush"
1485,"Smith, F. G. (Frederick George)"
1486,"Sexton, Ella M. (Ella May)"
1487,"Childers, Erskine"
1488,"Horn, Henry J."
1489,"Savory, Arthur Herbert"
1490,"Ransome, Arthur"
1491,"Cousin, John W. (John William)"
1492,"Burnand, F. C. (Francis Cowley)"
1493,"Wells, J. (Joseph)"
1494,"McKinlay, John"
1495,"Hornaday, William T. (William Temple)"
1496,"Addams, Jane"
1497,"Hastings, Milo"
1498,"De Mille, James"
1499,"Forman, Justus Miles"
1500,"Blaikie, William Garden"
1501,"Louisiana Purchase Exposition Commission"
1502,"Ainsworth, Percy C. (Percy Clough)"
1503,"Dutt, Toru"
1504,"Sidney, Samuel"
1505,"Köchel, Ludwig Ritter von"
1506,"Grant, Ethel Watts Mumford"
1507,"Mason, John"
1508,"Morris, Clara"
1509,"Bone, Gertrude"
1510,"Holmes, Robert Derby"
1511,"Sangster, Margaret E. (Margaret Elizabeth)"
1512,"Masham, Damaris, Lady"
1513,"Neil, Marion Harris"
1514,"Gratacap, L. P. (Louis Pope)"
1515,"Brower, Harriette"
1516,"Orr, Charles Ebert"
1517,"Smith, Mary Stuart Harrison"
1518,"Huneker, James"
1519,"Frederic, Harold"
1520,"Mukerji, A. P., swámi"
1521,"Velimirović, Nikolaj"
1522,"Hills, Nora Kathleen"
1523,"Kelland, Clarence Budington"
1524,"Oliver, Charles A. (Charles Alexander)"
1525,"Lowell, James Russell"
1526,"Clutton-Brock, A. (Arthur)"
1527,"Brebner, Percy James"
1528,"Gunning, Mrs. (Susannah)"
1529,"Stewart, H. F. (Hugh Fraser)"
1530,"Belasco, David"
1531,"Stoddard, Charles Warren"
1532,"Barnard, William Francis"
1533,"Crowley, Mary Catherine"
1534,"Tennent, James Emerson, Sir"
1535,"Hovey, Richard"
1536,"Corlette, Hubert C. (Hubert Christian)"
1537,"Benson, Luther"
1538,"Senior, Nassau William"
1539,"Glover, T. R. (Terrot Reaveley)"
1540,"Hallock, Ruth Mary"
1541,"Anderson, Ada Woodruff"
1542,"McCarter, Margaret Hill"
1543,"Cooke, Arthur O. (Arthur Owens)"
1544,"Bourne, H. R. Fox (Henry Richard Fox)"
1545,"Smith, George Adam"
1546,"Cady, Harrison"
1547,"Stockton, Marian E. (Marian Edwards)"
1548,"Thompson, Francis"
1549,"Allen, Roland"
1550,"Ditchfield, P. H. (Peter Hampson)"
1551,"Arnold, Matthew"
1552,"Runciman, James"
1553,"McKenzie, Fred A. (Fred Arthur)"
1554,"Waterlow, Sydney"
1555,"Price, George McCready"
1556,"Reilly, S. A."
1557,"Bernard, Richard Boyle"
1558,"Finley, Martha"
1559,"Wilde, Oscar"
1560,"Hudson, Henry Norman"
1561,"Fee, Mary H. (Mary Helen)"
1562,"Bell, Clive"
1563,"Van Schaick, George"
1564,"Shaw, Robert B."
1565,"Smith, William Hawley"
1566,"Wollstonecraft, Mary"
1567,"White, Andrew Dickson"
1568,"Howard, Clare"
1569,"Spence, Edward Fordham"
1570,"Cardozo, Benjamin N. (Benjamin Nathan)"
1571,"Garnett, Constance"
1572,"Dingle, Edwin John"
1573,"Grisewood, R. Norman (Robert Norman)"
1574,"Bostwick, Arthur E. (Arthur Elmore)"
1575,"Shepherd, Richard Herne"
1576,"Loftie, W. J. (William John)"
1577,"Milne, A. A. (Alan Alexander)"
1578,"Janvier, Thomas A. (Thomas Allibone)"
1579,"Jefferis, B. G. (Benjamin Grant)"
1580,"Stokes, Katherine"
1581,"Watts-Dunton, Theodore"
1582,"Hatherell, William"
1583,"Begbie, Harold"
1584,"Ouida"
1585,"Marx, Karl"
1586,"Dods, Marcus"
1587,"Craik, Dinah Maria Mulock"
1588,"Cohen, Ralph"
1589,"Washburne, Marion Foster"
1590,"Broadbent, R. J."
1591,"Benson, Vincent"
1592,"Wade, Mary Hazelton Blanchard"
1593,"O'Kelly, Seumas"
